"Year","County","Race","Mortality Rate","Births","Deaths"
2015,"GRAHAM","Black",0,1,0
2015,"GRAHAM","Hispanic",0,1,0
2015,"GRAHAM","Native American",0,12,0
2015,"GRAHAM","Other",0,1,0
2015,"GRAHAM","White",0,60,0
2015,"GRANVILLE","Black",5.78034682080925,173,1
2015,"GRANVILLE","Hispanic",0,69,0
2015,"GRANVILLE","Native American",0,1,0
2015,"GRANVILLE","Other",0,9,0
2015,"GRANVILLE","White",9.25925925925926,324,3
2015,"GREENE","Black",0,61,0
2015,"GREENE","Hispanic",0,59,0
2015,"GREENE","Native American",0,2,0
2015,"GREENE","Other",0,3,0
2015,"GREENE","White",0,78,0
2015,"GUILFORD","Black",9.43783340172343,2437,23
2015,"GUILFORD","Hispanic",6.56167979002625,762,5
2015,"GUILFORD","Native American",0,27,0
2015,"GUILFORD","Other",10.8695652173913,460,5
2015,"GUILFORD","White",5.48754748839173,2369,13
2015,"HALIFAX","Black",14.9253731343284,335,5
2015,"HALIFAX","Hispanic",0,24,0
2015,"HALIFAX","Native American",0,16,0
2015,"HALIFAX","Other",0,6,0
2015,"HALIFAX","White",5.23560209424084,191,1
2015,"HARNETT","Black",9.14634146341463,328,3
2015,"HARNETT","Hispanic",3.2051282051282,312,1
2015,"HARNETT","Native American",0,18,0
2015,"HARNETT","Other",21.7391304347826,46,1
2015,"HARNETT","White",7.38007380073801,1084,8
2015,"HAYWOOD","Black",0,12,0
2015,"HAYWOOD","Hispanic",0,32,0
2015,"HAYWOOD","Native American",0,2,0
2015,"HAYWOOD","Other",0,3,0
2015,"HAYWOOD","White",12.8440366972477,545,7
2015,"HENDERSON","Black",0,45,0
2015,"HENDERSON","Hispanic",5,200,1
2015,"HENDERSON","Native American",0,1,0
2015,"HENDERSON","Other",0,26,0
2015,"HENDERSON","White",8.82723833543506,793,7
2015,"HERTFORD","Black",25.974025974026,154,4
2015,"HERTFORD","Hispanic",0,11,0
2015,"HERTFORD","Other",0,5,0
2015,"HERTFORD","White",0,63,0
2015,"HOKE","Black",24.1935483870968,248,6
2015,"HOKE","Hispanic",6.75675675675676,148,1
2015,"HOKE","Native American",0,77,0
2015,"HOKE","Other",0,30,0
2015,"HOKE","White",8.86917960088692,451,4
2015,"HYDE","Black",90.9090909090909,11,1
2015,"HYDE","Hispanic",0,6,0
2015,"HYDE","White",0,32,0
2015,"IREDELL","Black",18.796992481203,266,5
2015,"IREDELL","Hispanic",5.07614213197969,197,1
2015,"IREDELL","Native American",0,6,0
2015,"IREDELL","Other",0,79,0
2015,"IREDELL","White",8.73998543335761,1373,12
2015,"JACKSON","Black",0,5,0
2015,"JACKSON","Hispanic",30.3030303030303,33,1
2015,"JACKSON","Native American",15.3846153846154,65,1
2015,"JACKSON","Other",0,3,0
2015,"JACKSON","White",10.2389078498294,293,3
2015,"JOHNSTON","Black",11.4942528735632,348,4
2015,"JOHNSTON","Hispanic",6.63716814159292,452,3
2015,"JOHNSTON","Native American",0,11,0
2015,"JOHNSTON","Other",34.4827586206897,29,1
2015,"JOHNSTON","White",7.0871722182849,1411,10
2015,"JONES","Black",0,19,0
2015,"JONES","Hispanic",0,5,0
2015,"JONES","Other",0,1,0
2015,"JONES","White",0,65,0
2015,"LEE","Black",7.14285714285714,140,1
2015,"LEE","Hispanic",0,221,0
2015,"LEE","Native American",0,2,0
2015,"LEE","Other",0,4,0
2015,"LEE","White",8.57142857142857,350,3
2015,"LENOIR","Black",3.57142857142857,280,1
2015,"LENOIR","Hispanic",0,69,0
2015,"LENOIR","Native American",0,1,0
2015,"LENOIR","Other",0,8,0
2015,"LENOIR","White",3.7593984962406,266,1
2015,"LINCOLN","Black",20.8333333333333,48,1
2015,"LINCOLN","Hispanic",14.0845070422535,71,1
2015,"LINCOLN","Native American",0,1,0
2015,"LINCOLN","Other",0,10,0
2015,"LINCOLN","White",6.06060606060606,660,4
2015,"MACON","Black",0,5,0
2015,"MACON","Hispanic",0,63,0
2015,"MACON","Native American",0,4,0
2015,"MACON","Other",0,4,0
2015,"MACON","White",10.4895104895105,286,3
2015,"MADISON","Black",0,1,0
2015,"MADISON","Hispanic",0,4,0
2015,"MADISON","Other",0,1,0
2015,"MADISON","White",4.40528634361234,227,1
2015,"MARTIN","Black",9.34579439252336,107,1
2015,"MARTIN","Hispanic",0,17,0
2015,"MARTIN","Native American",0,2,0
2015,"MARTIN","White",0,138,0
2015,"MCDOWELL","Black",0,10,0
2015,"MCDOWELL","Hispanic",0,54,0
2015,"MCDOWELL","Other",0,6,0
2015,"MCDOWELL","White",9.56937799043062,418,4
2015,"MECKLENBURG","Black",9.99574649085496,4702,47
2015,"MECKLENBURG","Hispanic",3.10666206420435,2897,9
2015,"MECKLENBURG","Native American",0,32,0
2015,"MECKLENBURG","Other",5.83941605839416,1370,8
2015,"MECKLENBURG","White",4.68181029998266,5767,27
2015,"MITCHELL","Hispanic",0,18,0
2015,"MITCHELL","Other",0,1,0
2015,"MITCHELL","White",0,130,0
2015,"MONTGOMERY","Black",17.5438596491228,57,1
2015,"MONTGOMERY","Hispanic",0,95,0
2015,"MONTGOMERY","Native American",0,2,0
2015,"MONTGOMERY","Other",0,5,0
2015,"MONTGOMERY","White",0,154,0
2015,"MOORE","Black",5.55555555555556,180,1
2015,"MOORE","Hispanic",19.6078431372549,102,2
2015,"MOORE","Native American",0,8,0
2015,"MOORE","Other",0,24,0
2015,"MOORE","White",5.4127198917456,739,4
2015,"NASH","Black",16.2790697674419,430,7
2015,"NASH","Hispanic",0,137,0
2015,"NASH","Native American",0,8,0
2015,"NASH","Other",0,19,0
2015,"NASH","White",2.2271714922049,449,1
2015,"NEW HANOVER","Black",2.42130750605327,413,1
2015,"NEW HANOVER","Hispanic",7.63358778625954,262,2
2015,"NEW HANOVER","Native American",0,8,0
2015,"NEW HANOVER","Other",0,42,0
2015,"NEW HANOVER","White",3.18674314850223,1569,5
2015,"NORTHAMPTON","Black",0,110,0
2015,"NORTHAMPTON","Hispanic",0,7,0
2015,"NORTHAMPTON","Native American",0,1,0
2015,"NORTHAMPTON","Other",0,1,0
2015,"NORTHAMPTON","White",0,55,0
2015,"ONSLOW","Black",11.2781954887218,532,6
2015,"ONSLOW","Hispanic",5.14579759862779,583,3
2015,"ONSLOW","Native American",0,33,0
2015,"ONSLOW","Other",15.5038759689922,129,2
2015,"ONSLOW","White",7.28913571676501,2881,21
2015,"ORANGE","Black",0,174,0
2015,"ORANGE","Hispanic",11.3636363636364,176,2
2015,"ORANGE","Native American",0,1,0
2015,"ORANGE","Other",0,138,0
2015,"ORANGE","White",5.59440559440559,715,4
2015,"PAMLICO","Black",66.6666666666667,15,1
2015,"PAMLICO","Hispanic",0,5,0
2015,"PAMLICO","Native American",0,1,0
2015,"PAMLICO","Other",0,1,0
2015,"PAMLICO","White",0,61,0
2015,"PASQUOTANK","Black",22.9357798165138,218,5
2015,"PASQUOTANK","Hispanic",0,31,0
2015,"PASQUOTANK","Native American",0,2,0
2015,"PASQUOTANK","Other",0,8,0
2015,"PASQUOTANK","White",0,222,0
2015,"PENDER","Black",20.6185567010309,97,2
2015,"PENDER","Hispanic",0,92,0
2015,"PENDER","Native American",0,2,0
2015,"PENDER","Other",0,4,0
2015,"PENDER","White",9.54653937947494,419,4
2015,"PERQUIMANS","Black",0,22,0
2015,"PERQUIMANS","Hispanic",0,5,0
2015,"PERQUIMANS","White",0,83,0
2015,"PERSON","Black",16.260162601626,123,2
2015,"PERSON","Hispanic",0,30,0
2015,"PERSON","Native American",0,1,0
2015,"PERSON","Other",0,3,0
2015,"PERSON","White",0,245,0
2015,"PITT","Black",18.4381778741866,922,17
2015,"PITT","Hispanic",0,163,0
2015,"PITT","Native American",0,5,0
2015,"PITT","Other",18.8679245283019,53,1
2015,"PITT","White",2.98507462686567,1005,3
2015,"POLK","Black",0,8,0
2015,"POLK","Hispanic",0,14,0
2015,"POLK","Other",0,2,0
2015,"POLK","White",8.62068965517241,116,1
2015,"RANDOLPH","Black",10.8695652173913,92,1
2015,"RANDOLPH","Hispanic",7.09219858156028,282,2
2015,"RANDOLPH","Native American",0,4,0
2015,"RANDOLPH","Other",0,43,0
2015,"RANDOLPH","White",8.8261253309797,1133,10
2015,"RICHMOND","Black",26.4550264550265,189,5
2015,"RICHMOND","Hispanic",0,39,0
2015,"RICHMOND","Native American",0,21,0
2015,"RICHMOND","Other",0,11,0
2015,"RICHMOND","White",3.44827586206897,290,1
2015,"ROBESON","Black",14.1843971631206,423,6
2015,"ROBESON","Hispanic",8,250,2
2015,"ROBESON","Native American",5.23560209424084,764,4
2015,"ROBESON","Other",0,24,0
2015,"ROBESON","White",13.5135135135135,296,4
2015,"ROCKINGHAM","Black",10.8695652173913,184,2
2015,"ROCKINGHAM","Hispanic",12.3456790123457,81,1
2015,"ROCKINGHAM","Native American",0,1,0
2015,"ROCKINGHAM","Other",0,7,0
2015,"ROCKINGHAM","White",8,625,5
2015,"ROWAN","Black",9.43396226415094,318,3
2015,"ROWAN","Hispanic",4.40528634361234,227,1
2015,"ROWAN","Native American",0,5,0
2015,"ROWAN","Other",0,35,0
2015,"ROWAN","White",6.93069306930693,1010,7
2015,"RUTHERFORD","Black",25.3164556962025,79,2
2015,"RUTHERFORD","Hispanic",0,46,0
2015,"RUTHERFORD","Native American",0,3,0
2015,"RUTHERFORD","Other",0,2,0
2015,"RUTHERFORD","White",5.46448087431694,549,3
2015,"SAMPSON","Black",21.8579234972678,183,4
2015,"SAMPSON","Hispanic",0,295,0
2015,"SAMPSON","Native American",0,20,0
2015,"SAMPSON","Other",0,11,0
2015,"SAMPSON","White",3.125,320,1
2015,"SCOTLAND","Black",14.8514851485149,202,3
2015,"SCOTLAND","Hispanic",0,9,0
2015,"SCOTLAND","Native American",0,81,0
2015,"SCOTLAND","Other",0,4,0
2015,"SCOTLAND","White",6.94444444444444,144,1
2015,"STANLY","Black",34.4827586206897,116,4
2015,"STANLY","Hispanic",0,47,0
2015,"STANLY","Native American",0,1,0
2015,"STANLY","Other",0,19,0
2015,"STANLY","White",6.07287449392713,494,3
2015,"STOKES","Black",0,17,0
2015,"STOKES","Hispanic",0,16,0
2015,"STOKES","Native American",0,1,0
2015,"STOKES","Other",0,3,0
2015,"STOKES","White",2.68096514745308,373,1
2015,"SURRY","Black",0,30,0
2015,"SURRY","Hispanic",13.5135135135135,148,2
2015,"SURRY","Native American",0,3,0
2015,"SURRY","Other",0,8,0
2015,"SURRY","White",5.38599640933573,557,3
2015,"SWAIN","Hispanic",0,8,0
2015,"SWAIN","Native American",12.3456790123457,81,1
2015,"SWAIN","White",0,124,0
2015,"TRANSYLVANIA","Black",0,12,0
2015,"TRANSYLVANIA","Hispanic",0,20,0
2015,"TRANSYLVANIA","Native American",0,3,0
2015,"TRANSYLVANIA","Other",0,5,0
2015,"TRANSYLVANIA","White",4.29184549356223,233,1
2015,"TYRRELL","Black",0,10,0
2015,"TYRRELL","Hispanic",0,9,0
2015,"TYRRELL","White",0,20,0
2015,"UNION","Black",6.55737704918033,305,2
2015,"UNION","Hispanic",6.8649885583524,437,3
2015,"UNION","Native American",0,10,0
2015,"UNION","Other",0,78,0
2015,"UNION","White",4.62962962962963,1512,7
2015,"VANCE","Black",0,303,0
2015,"VANCE","Hispanic",0,80,0
2015,"VANCE","Native American",0,2,0
2015,"VANCE","Other",0,7,0
2015,"VANCE","White",7.09219858156028,141,1
2015,"WAKE","Black",11.5102895012208,2867,33
2015,"WAKE","Hispanic",4.5662100456621,1971,9
2015,"WAKE","Native American",0,34,0
2015,"WAKE","Other",3.57142857142857,1120,4
2015,"WAKE","White",3.95836387626448,6821,27
2015,"WARREN","Black",8.92857142857143,112,1
2015,"WARREN","Hispanic",0,12,0
2015,"WARREN","Native American",0,7,0
2015,"WARREN","Other",0,2,0
2015,"WARREN","White",20,50,1
2015,"WASHINGTON","Black",28.169014084507,71,2
2015,"WASHINGTON","Hispanic",0,9,0
2015,"WASHINGTON","Other",0,1,0
2015,"WASHINGTON","White",0,37,0
2015,"WATAUGA","Black",333.333333333333,3,1
2015,"WATAUGA","Hispanic",0,23,0
2015,"WATAUGA","Other",0,10,0
2015,"WATAUGA","White",6.32911392405063,316,2
2015,"WAYNE","Black",15.2380952380952,525,8
2015,"WAYNE","Hispanic",3.07692307692308,325,1
2015,"WAYNE","Native American",0,2,0
2015,"WAYNE","Other",0,28,0
2015,"WAYNE","White",5.35475234270415,747,4
2015,"WILKES","Black",0,30,0
2015,"WILKES","Hispanic",20.8333333333333,96,2
2015,"WILKES","Other",0,7,0
2015,"WILKES","White",5.17241379310345,580,3
2015,"WILSON","Black",28.9855072463768,414,12
2015,"WILSON","Hispanic",0,191,0
2015,"WILSON","Native American",0,1,0
2015,"WILSON","Other",0,14,0
2015,"WILSON","White",5.78034682080925,346,2
2015,"YANCEY","Black",0,1,0
2015,"YANCEY","Hispanic",0,24,0
2015,"YANCEY","White",6.45161290322581,155,1
2016,"ALAMANCE","Black",7.57575757575758,396,3
2016,"ALAMANCE","Hispanic",10.3092783505155,388,4
2016,"ALAMANCE","Native American",0,6,0
2016,"ALAMANCE","Other",0,43,0
2016,"ALAMANCE","White",5.94059405940594,1010,6
2016,"ALEXANDER","Black",0,11,0
2016,"ALEXANDER","Hispanic",0,28,0
2016,"ALEXANDER","Other",125,8,1
2016,"ALEXANDER","White",16.9491525423729,295,5
2016,"ALLEGHANY","Black",0,2,0
2016,"ALLEGHANY","Hispanic",0,12,0
2016,"ALLEGHANY","White",0,78,0
2016,"ANSON","Black",14.5985401459854,137,2
2016,"ANSON","Hispanic",0,12,0
2016,"ANSON","Native American",0,2,0
2016,"ANSON","Other",0,4,0
2016,"ANSON","White",0,108,0
2016,"ASHE","Black",0,2,0
2016,"ASHE","Hispanic",52.6315789473684,19,1
2016,"ASHE","Other",0,1,0
2016,"ASHE","White",0,186,0
2016,"AVERY","Hispanic",0,21,0
2016,"AVERY","Native American",0,1,0
2016,"AVERY","Other",0,1,0
2016,"AVERY","White",8.40336134453782,119,1
2016,"BEAUFORT","Black",14.8148148148148,135,2
2016,"BEAUFORT","Hispanic",0,62,0
2016,"BEAUFORT","Native American",0,2,0
2016,"BEAUFORT","Other",0,3,0
2016,"BEAUFORT","White",4.40528634361234,227,1
2016,"BERTIE","Black",15.2671755725191,131,2
2016,"BERTIE","Hispanic",0,5,0
2016,"BERTIE","Other",0,1,0
2016,"BERTIE","White",19.6078431372549,51,1
2016,"BRUNSWICK","Black",15.2671755725191,131,2
2016,"BRUNSWICK","Hispanic",19.8019801980198,101,2
2016,"BRUNSWICK","Native American",0,6,0
2016,"BRUNSWICK","Other",0,17,0
2016,"BRUNSWICK","White",6.97350069735007,717,5
2016,"BUNCOMBE","Black",10.1010101010101,198,2
2016,"BUNCOMBE","Hispanic",12.9449838187702,309,4
2016,"BUNCOMBE","Native American",0,7,0
2016,"BUNCOMBE","Other",0,46,0
2016,"BUNCOMBE","White",4.43349753694581,2030,9
2016,"BURKE","Black",0,39,0
2016,"BURKE","Hispanic",9.00900900900901,111,1
2016,"BURKE","Native American",0,4,0
2016,"BURKE","Other",0,66,0
2016,"BURKE","White",5.97907324364723,669,4
2016,"CABARRUS","Black",9.0702947845805,441,4
2016,"CABARRUS","Hispanic",2.3696682464455,422,1
2016,"CABARRUS","Native American",0,8,0
2016,"CABARRUS","Other",0,154,0
2016,"CABARRUS","White",6.23268698060942,1444,9
2016,"CALDWELL","Black",0,42,0
2016,"CALDWELL","Hispanic",16.9491525423729,59,1
2016,"CALDWELL","Native American",0,1,0
2016,"CALDWELL","Other",0,9,0
2016,"CALDWELL","White",4.25531914893617,705,3
2016,"CAMDEN","Black",0,5,0
2016,"CAMDEN","Native American",0,1,0
2016,"CAMDEN","Other",0,1,0
2016,"CAMDEN","White",0,61,0
2016,"CARTERET","Black",58.8235294117647,34,2
2016,"CARTERET","Hispanic",0,46,0
2016,"CARTERET","Native American",0,2,0
2016,"CARTERET","Other",0,12,0
2016,"CARTERET","White",4.43458980044346,451,2
2016,"CASWELL","Black",0,43,0
2016,"CASWELL","Hispanic",0,10,0
2016,"CASWELL","Other",0,1,0
2016,"CASWELL","White",0,134,0
2016,"CATAWBA","Black",17.1428571428571,175,3
2016,"CATAWBA","Hispanic",3.4965034965035,286,1
2016,"CATAWBA","Native American",0,4,0
2016,"CATAWBA","Other",7.69230769230769,130,1
2016,"CATAWBA","White",0.93984962406015,1064,1
2016,"CHATHAM","Black",26.6666666666667,75,2
2016,"CHATHAM","Hispanic",23.4375,128,3
2016,"CHATHAM","Native American",0,2,0
2016,"CHATHAM","Other",0,22,0
2016,"CHATHAM","White",9.82800982800983,407,4
2016,"CHEROKEE","Black",0,4,0
2016,"CHEROKEE","Hispanic",0,10,0
2016,"CHEROKEE","Native American",0,5,0
2016,"CHEROKEE","Other",0,2,0
2016,"CHEROKEE","White",4.5045045045045,222,1
2016,"CHOWAN","Black",0,52,0
2016,"CHOWAN","Hispanic",0,3,0
2016,"CHOWAN","White",0,54,0
2016,"CLAY","Black",0,1,0
2016,"CLAY","Hispanic",0,8,0
2016,"CLAY","Other",0,2,0
2016,"CLAY","White",0,89,0
2016,"CLEVELAND","Black",7.90513833992095,253,2
2016,"CLEVELAND","Hispanic",41.6666666666667,48,2
2016,"CLEVELAND","Native American",0,3,0
2016,"CLEVELAND","Other",0,15,0
2016,"CLEVELAND","White",9.56284153005464,732,7
2016,"COLUMBUS","Black",16.1290322580645,186,3
2016,"COLUMBUS","Hispanic",0,59,0
2016,"COLUMBUS","Native American",0,18,0
2016,"COLUMBUS","Other",500,2,1
2016,"COLUMBUS","White",6.17283950617284,324,2
2016,"CRAVEN","Black",10.0334448160535,299,3
2016,"CRAVEN","Hispanic",7.04225352112676,142,1
2016,"CRAVEN","Native American",0,8,0
2016,"CRAVEN","Other",12.3456790123457,81,1
2016,"CRAVEN","White",5.55555555555556,900,5
2016,"CUMBERLAND","Black",15.3769841269841,2016,31
2016,"CUMBERLAND","Hispanic",5.22193211488251,766,4
2016,"CUMBERLAND","Native American",0,95,0
2016,"CUMBERLAND","Other",4.92610837438424,203,1
2016,"CUMBERLAND","White",7.34024179620035,2316,17
2016,"CURRITUCK","Black",0,13,0
2016,"CURRITUCK","Hispanic",0,9,0
2016,"CURRITUCK","Other",0,2,0
2016,"CURRITUCK","White",0,142,0
2016,"DARE","Black",0,6,0
2016,"DARE","Hispanic",0,56,0
2016,"DARE","Other",0,3,0
2016,"DARE","White",0,235,0
2016,"DAVIDSON","Black",21.2765957446809,188,4
2016,"DAVIDSON","Hispanic",19.7044334975369,203,4
2016,"DAVIDSON","Native American",0,6,0
2016,"DAVIDSON","Other",0,28,0
2016,"DAVIDSON","White",5.97014925373134,1340,8
2016,"DAVIE","Black",0,30,0
2016,"DAVIE","Hispanic",0,48,0
2016,"DAVIE","Other",0,4,0
2016,"DAVIE","White",2.9673590504451,337,1
2016,"DUPLIN","Black",13.8888888888889,144,2
2016,"DUPLIN","Hispanic",7.35294117647059,272,2
2016,"DUPLIN","Other",0,7,0
2016,"DUPLIN","White",0,275,0
2016,"DURHAM","Black",12.8388017118402,1402,18
2016,"DURHAM","Hispanic",2.07253886010363,965,2
2016,"DURHAM","Native American",0,13,0
2016,"DURHAM","Other",7.04225352112676,284,2
2016,"DURHAM","White",3.05064063453325,1639,5
2016,"EDGECOMBE","Black",18.3246073298429,382,7
2016,"EDGECOMBE","Hispanic",26.3157894736842,38,1
2016,"EDGECOMBE","White",13.986013986014,143,2
2016,"FORSYTH","Black",12.6475548060708,1186,15
2016,"FORSYTH","Hispanic",13.0861504907306,917,12
2016,"FORSYTH","Native American",83.3333333333333,12,1
2016,"FORSYTH","Other",0,174,0
2016,"FORSYTH","White",6.43086816720257,2177,14
2016,"FRANKLIN","Black",10.2564102564103,195,2
2016,"FRANKLIN","Hispanic",13.3333333333333,75,1
2016,"FRANKLIN","Native American",0,1,0
2016,"FRANKLIN","Other",0,8,0
2016,"FRANKLIN","White",2.52525252525253,396,1
2016,"GASTON","Black",6.19834710743802,484,3
2016,"GASTON","Hispanic",9.96677740863787,301,3
2016,"GASTON","Native American",0,3,0
2016,"GASTON","Other",22.7272727272727,44,1
2016,"GASTON","White",4.78468899521531,1672,8
2016,"GATES","Black",0,18,0
2016,"GATES","Hispanic",0,2,0
2016,"GATES","Other",1000,1,1
2016,"GATES","White",0,45,0
2016,"GRAHAM","Black",0,1,0
2016,"GRAHAM","Hispanic",0,4,0
2016,"GRAHAM","Native American",0,6,0
2016,"GRAHAM","White",0,73,0
2016,"GRANVILLE","Black",12.1212121212121,165,2
2016,"GRANVILLE","Hispanic",14.0845070422535,71,1
2016,"GRANVILLE","Native American",0,3,0
2016,"GRANVILLE","Other",0,11,0
2016,"GRANVILLE","White",3.18471337579618,314,1
2016,"GREENE","Black",31.25,64,2
2016,"GREENE","Hispanic",19.2307692307692,52,1
2016,"GREENE","Other",0,3,0
2016,"GREENE","White",0,84,0
2016,"GUILFORD","Black",14.7881694644285,2502,37
2016,"GUILFORD","Hispanic",6.05326876513317,826,5
2016,"GUILFORD","Native American",0,22,0
2016,"GUILFORD","Other",6.35593220338983,472,3
2016,"GUILFORD","White",2.92397660818713,2394,7
2016,"HALIFAX","Black",12.012012012012,333,4
2016,"HALIFAX","Hispanic",43.4782608695652,23,1
2016,"HALIFAX","Native American",0,13,0
2016,"HALIFAX","Other",0,4,0
2016,"HALIFAX","White",11.2359550561798,178,2
2016,"HARNETT","Black",10.8991825613079,367,4
2016,"HARNETT","Hispanic",6.6006600660066,303,2
2016,"HARNETT","Native American",0,13,0
2016,"HARNETT","Other",0,30,0
2016,"HARNETT","White",4.43655723158829,1127,5
2016,"HAYWOOD","Black",0,13,0
2016,"HAYWOOD","Hispanic",34.4827586206897,29,1
2016,"HAYWOOD","Native American",0,2,0
2016,"HAYWOOD","Other",166.666666666667,6,1
2016,"HAYWOOD","White",8.86524822695035,564,5
2016,"HENDERSON","Black",23.8095238095238,42,1
2016,"HENDERSON","Hispanic",14.2857142857143,210,3
2016,"HENDERSON","Native American",0,5,0
2016,"HENDERSON","Other",0,28,0
2016,"HENDERSON","White",2.49687890137328,801,2
2016,"HERTFORD","Black",21.4285714285714,140,3
2016,"HERTFORD","Hispanic",0,11,0
2016,"HERTFORD","Native American",0,2,0
2016,"HERTFORD","Other",0,1,0
2016,"HERTFORD","White",0,55,0
2016,"HOKE","Black",0,218,0
2016,"HOKE","Hispanic",0,155,0
2016,"HOKE","Native American",0,58,0
2016,"HOKE","Other",0,34,0
2016,"HOKE","White",6.46551724137931,464,3
2016,"HYDE","Black",0,8,0
2016,"HYDE","Hispanic",0,11,0
2016,"HYDE","White",0,20,0
2016,"IREDELL","Black",9.9009900990099,303,3
2016,"IREDELL","Hispanic",8.81057268722467,227,2
2016,"IREDELL","Native American",0,6,0
2016,"IREDELL","Other",0,82,0
2016,"IREDELL","White",8.46805234795997,1299,11
2016,"JACKSON","Black",0,7,0
2016,"JACKSON","Hispanic",25.6410256410256,39,1
2016,"JACKSON","Native American",27.3972602739726,73,2
2016,"JACKSON","Other",0,4,0
2016,"JACKSON","White",7.54716981132075,265,2
2016,"JOHNSTON","Black",11.2044817927171,357,4
2016,"JOHNSTON","Hispanic",8.81057268722467,454,4
2016,"JOHNSTON","Native American",0,9,0
2016,"JOHNSTON","Other",0,37,0
2016,"JOHNSTON","White",4.7554347826087,1472,7
2016,"JONES","Black",0,15,0
2016,"JONES","Hispanic",0,5,0
2016,"JONES","White",0,62,0
2016,"LEE","Black",11.9760479041916,167,2
2016,"LEE","Hispanic",4.25531914893617,235,1
2016,"LEE","Native American",0,2,0
2016,"LEE","Other",0,14,0
2016,"LEE","White",7.7319587628866,388,3
2016,"LENOIR","Black",6.66666666666667,300,2
2016,"LENOIR","Hispanic",12.3456790123457,81,1
2016,"LENOIR","Native American",0,2,0
2016,"LENOIR","Other",0,4,0
2016,"LENOIR","White",7.90513833992095,253,2
2016,"LINCOLN","Black",63.8297872340425,47,3
2016,"LINCOLN","Hispanic",0,70,0
2016,"LINCOLN","Other",0,16,0
2016,"LINCOLN","White",1.48367952522255,674,1
2016,"MACON","Black",0,2,0
2016,"MACON","Hispanic",0,62,0
2016,"MACON","Native American",0,1,0
2016,"MACON","Other",0,10,0
2016,"MACON","White",15.8102766798419,253,4
2016,"MADISON","Black",0,1,0
2016,"MADISON","Hispanic",0,5,0
2016,"MADISON","Other",0,1,0
2016,"MADISON","White",5.29100529100529,189,1
2016,"MARTIN","Black",0,114,0
2016,"MARTIN","Hispanic",0,19,0
2016,"MARTIN","Native American",0,2,0
2016,"MARTIN","White",20.2020202020202,99,2
2016,"MCDOWELL","Black",0,11,0
2016,"MCDOWELL","Hispanic",0,35,0
2016,"MCDOWELL","Native American",0,2,0
2016,"MCDOWELL","Other",0,7,0
2016,"MCDOWELL","White",7.7319587628866,388,3
2016,"MECKLENBURG","Black",13.9216106232598,4669,65
2016,"MECKLENBURG","Hispanic",4.0650406504065,2952,12
2016,"MECKLENBURG","Native American",0,28,0
2016,"MECKLENBURG","Other",7.20461095100864,1388,10
2016,"MECKLENBURG","White",2.94831772459244,5766,17
2016,"MITCHELL","Black",0,1,0
2016,"MITCHELL","Hispanic",0,13,0
2016,"MITCHELL","Other",0,1,0
2016,"MITCHELL","White",0,122,0
2016,"MONTGOMERY","Black",27.7777777777778,36,1
2016,"MONTGOMERY","Hispanic",0,75,0
2016,"MONTGOMERY","Other",0,10,0
2016,"MONTGOMERY","White",11.5606936416185,173,2
2016,"MOORE","Black",13.986013986014,143,2
2016,"MOORE","Hispanic",9.25925925925926,108,1
2016,"MOORE","Native American",0,17,0
2016,"MOORE","Other",0,26,0
2016,"MOORE","White",4.84261501210654,826,4
2016,"NASH","Black",13.215859030837,454,6
2016,"NASH","Hispanic",0,105,0
2016,"NASH","Native American",0,9,0
2016,"NASH","Other",0,11,0
2016,"NASH","White",9.41176470588235,425,4
2016,"NEW HANOVER","Black",16.5289256198347,363,6
2016,"NEW HANOVER","Hispanic",0,251,0
2016,"NEW HANOVER","Native American",0,10,0
2016,"NEW HANOVER","Other",0,58,0
2016,"NEW HANOVER","White",5.82901554404145,1544,9
2016,"NORTHAMPTON","Black",23.0769230769231,130,3
2016,"NORTHAMPTON","Hispanic",0,11,0
2016,"NORTHAMPTON","Other",0,2,0
2016,"NORTHAMPTON","White",0,49,0
2016,"ONSLOW","Black",18.7891440501044,479,9
2016,"ONSLOW","Hispanic",1.83150183150183,546,1
2016,"ONSLOW","Native American",0,27,0
2016,"ONSLOW","Other",10.2040816326531,98,1
2016,"ONSLOW","White",5.72655690765927,2794,16
2016,"ORANGE","Black",13.1578947368421,152,2
2016,"ORANGE","Hispanic",15.3846153846154,195,3
2016,"ORANGE","Native American",0,3,0
2016,"ORANGE","Other",0,127,0
2016,"ORANGE","White",1.45772594752187,686,1
2016,"PAMLICO","Black",0,17,0
2016,"PAMLICO","Hispanic",0,11,0
2016,"PAMLICO","Native American",0,1,0
2016,"PAMLICO","Other",0,2,0
2016,"PAMLICO","White",0,67,0
2016,"PASQUOTANK","Black",0,154,0
2016,"PASQUOTANK","Hispanic",25.6410256410256,39,1
2016,"PASQUOTANK","Native American",0,2,0
2016,"PASQUOTANK","Other",0,9,0
2016,"PASQUOTANK","White",8.62068965517241,232,2
2016,"PENDER","Black",21.2765957446809,94,2
2016,"PENDER","Hispanic",11.4942528735632,87,1
2016,"PENDER","Native American",0,1,0
2016,"PENDER","Other",0,8,0
2016,"PENDER","White",6.57894736842105,456,3
2016,"PERQUIMANS","Black",0,17,0
2016,"PERQUIMANS","Hispanic",0,3,0
2016,"PERQUIMANS","Other",0,2,0
2016,"PERQUIMANS","White",0,95,0
2016,"PERSON","Black",8.40336134453782,119,1
