ID Race,Race,ID Year,Year,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,Slug Geography
3,"Native American",2020,"2020",59636,30710.000000000004,"Durham County, NC","05000US37063","durham-county-nc"
3,"Native American",2020,"2020",50139,30232.000000000004,"Forsyth County, NC","05000US37067","forsyth-county-nc"
3,"Native American",2020,"2020",34075,8753,"Franklin County, NC","05000US37069","franklin-county-nc"
3,"Native American",2020,"2020",44167,27844,"Gaston County, NC","05000US37071","gaston-county-nc"
3,"Native American",2020,"2020",54306,16428,"Gates County, NC","05000US37073","gates-county-nc"
3,"Native American",2020,"2020",68750,36967,"Graham County, NC","05000US37075","graham-county-nc"
3,"Native American",2020,"2020",39205,17159,"Guilford County, NC","05000US37081","guilford-county-nc"
3,"Native American",2020,"2020",27750,8940,"Halifax County, NC","05000US37083","halifax-county-nc"
3,"Native American",2020,"2020",29904,22576,"Harnett County, NC","05000US37085","harnett-county-nc"
3,"Native American",2020,"2020",32917,16058.000000000002,"Hertford County, NC","05000US37091","hertford-county-nc"
3,"Native American",2020,"2020",41410,8332,"Hoke County, NC","05000US37093","hoke-county-nc"
3,"Native American",2020,"2020",43833,5899,"Jackson County, NC","05000US37099","jackson-county-nc"
3,"Native American",2020,"2020",101310,37963,"Johnston County, NC","05000US37101","johnston-county-nc"
3,"Native American",2020,"2020",13125,8771,"Jones County, NC","05000US37103","jones-county-nc"
3,"Native American",2020,"2020",60500,33965,"Macon County, NC","05000US37113","macon-county-nc"
3,"Native American",2020,"2020",38525,7750.000000000001,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
3,"Native American",2020,"2020",49615,29823.999999999996,"Moore County, NC","05000US37125","moore-county-nc"
3,"Native American",2020,"2020",50045,36906,"Nash County, NC","05000US37127","nash-county-nc"
3,"Native American",2020,"2020",43979,7829,"Onslow County, NC","05000US37133","onslow-county-nc"
3,"Native American",2020,"2020",51385,30688,"Orange County, NC","05000US37135","orange-county-nc"
3,"Native American",2020,"2020",26250,774,"Pamlico County, NC","05000US37137","pamlico-county-nc"
3,"Native American",2020,"2020",112656,73589,"Pasquotank County, NC","05000US37139","pasquotank-county-nc"
3,"Native American",2020,"2020",41607,24901,"Pender County, NC","05000US37141","pender-county-nc"
3,"Native American",2020,"2020",18281,10634,"Randolph County, NC","05000US37151","randolph-county-nc"
3,"Native American",2020,"2020",21466,6144,"Richmond County, NC","05000US37153","richmond-county-nc"
3,"Native American",2020,"2020",33767,2128,"Robeson County, NC","05000US37155","robeson-county-nc"
3,"Native American",2020,"2020",39114,14543.000000000002,"Rockingham County, NC","05000US37157","rockingham-county-nc"
3,"Native American",2020,"2020",70600,510,"Rowan County, NC","05000US37159","rowan-county-nc"
3,"Native American",2020,"2020",47154,7470,"Rutherford County, NC","05000US37161","rutherford-county-nc"
3,"Native American",2020,"2020",38750,28177.000000000004,"Sampson County, NC","05000US37163","sampson-county-nc"
3,"Native American",2020,"2020",39000,8016,"Scotland County, NC","05000US37165","scotland-county-nc"
3,"Native American",2020,"2020",90234,50873,"Stanly County, NC","05000US37167","stanly-county-nc"
3,"Native American",2020,"2020",49107,9556,"Swain County, NC","05000US37173","swain-county-nc"
3,"Native American",2020,"2020",71150,48144,"Union County, NC","05000US37179","union-county-nc"
3,"Native American",2020,"2020",69318,19438,"Wake County, NC","05000US37183","wake-county-nc"
3,"Native American",2020,"2020",32375,11658,"Warren County, NC","05000US37185","warren-county-nc"
3,"Native American",2020,"2020",56313,2038,"Wayne County, NC","05000US37191","wayne-county-nc"
3,"Native American",2020,"2020",42500,25325,"Yadkin County, NC","05000US37197","yadkin-county-nc"
4,"Asian",2020,"2020",74659,35890,"Alamance County, NC","05000US37001","alamance-county-nc"
4,"Asian",2020,"2020",46316,34305,"Alexander County, NC","05000US37003","alexander-county-nc"
4,"Asian",2020,"2020",49545,8731,"Anson County, NC","05000US37007","anson-county-nc"
4,"Asian",2020,"2020",161033,112638,"Avery County, NC","05000US37011","avery-county-nc"
4,"Asian",2020,"2020",100625,60053.00000000001,"Bertie County, NC","05000US37015","bertie-county-nc"
4,"Asian",2020,"2020",40606,21534,"Brunswick County, NC","05000US37019","brunswick-county-nc"
4,"Asian",2020,"2020",66957,33121,"Buncombe County, NC","05000US37021","buncombe-county-nc"
4,"Asian",2020,"2020",50841,8529,"Burke County, NC","05000US37023","burke-county-nc"
4,"Asian",2020,"2020",125675,13425,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
4,"Asian",2020,"2020",101232,33743,"Caldwell County, NC","05000US37027","caldwell-county-nc"
4,"Asian",2020,"2020",91627,28435,"Carteret County, NC","05000US37031","carteret-county-nc"
4,"Asian",2020,"2020",78529,19435,"Catawba County, NC","05000US37035","catawba-county-nc"
4,"Asian",2020,"2020",140521,80420,"Chatham County, NC","05000US37037","chatham-county-nc"
4,"Asian",2020,"2020",68194,1229,"Cherokee County, NC","05000US37039","cherokee-county-nc"
4,"Asian",2020,"2020",46250,31349.000000000004,"Cleveland County, NC","05000US37045","cleveland-county-nc"
4,"Asian",2020,"2020",34982,32114,"Craven County, NC","05000US37049","craven-county-nc"
4,"Asian",2020,"2020",49222,5775,"Cumberland County, NC","05000US37051","cumberland-county-nc"
4,"Asian",2020,"2020",108300,47239,"Currituck County, NC","05000US37053","currituck-county-nc"
4,"Asian",2020,"2020",64635,24065,"Davidson County, NC","05000US37057","davidson-county-nc"
4,"Asian",2020,"2020",81250,50998,"Duplin County, NC","05000US37061","duplin-county-nc"
4,"Asian",2020,"2020",74902,15056.999999999998,"Durham County, NC","05000US37063","durham-county-nc"
4,"Asian",2020,"2020",86419,7889,"Forsyth County, NC","05000US37067","forsyth-county-nc"
4,"Asian",2020,"2020",86534,30665,"Gaston County, NC","05000US37071","gaston-county-nc"
4,"Asian",2020,"2020",70850,22707,"Granville County, NC","05000US37077","granville-county-nc"
4,"Asian",2020,"2020",66976,6925.000000000001,"Guilford County, NC","05000US37081","guilford-county-nc"
4,"Asian",2020,"2020",130417,123911.00000000001,"Halifax County, NC","05000US37083","halifax-county-nc"
4,"Asian",2020,"2020",83527,5833,"Harnett County, NC","05000US37085","harnett-county-nc"
4,"Asian",2020,"2020",68644,10543,"Henderson County, NC","05000US37089","henderson-county-nc"
4,"Asian",2020,"2020",85179,34999,"Hoke County, NC","05000US37093","hoke-county-nc"
4,"Asian",2020,"2020",80777,10044,"Iredell County, NC","05000US37097","iredell-county-nc"
4,"Asian",2020,"2020",2499,,"Jackson County, NC","05000US37099","jackson-county-nc"
4,"Asian",2020,"2020",69145,37366,"Johnston County, NC","05000US37101","johnston-county-nc"
4,"Asian",2020,"2020",66388,3492,"Lee County, NC","05000US37105","lee-county-nc"
4,"Asian",2020,"2020",78853,22597,"McDowell County, NC","05000US37111","mcdowell-county-nc"
4,"Asian",2020,"2020",80625,78473,"Madison County, NC","05000US37115","madison-county-nc"
4,"Asian",2020,"2020",98167,41103,"Martin County, NC","05000US37117","martin-county-nc"
4,"Asian",2020,"2020",93631,4763,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
4,"Asian",2020,"2020",59223,19185,"Montgomery County, NC","05000US37123","montgomery-county-nc"
4,"Asian",2020,"2020",80815,9785,"Nash County, NC","05000US37127","nash-county-nc"
4,"Asian",2020,"2020",74000,17839,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
4,"Asian",2020,"2020",46581,9062,"Onslow County, NC","05000US37133","onslow-county-nc"
4,"Asian",2020,"2020",88309,15987,"Orange County, NC","05000US37135","orange-county-nc"
4,"Asian",2020,"2020",51417,14207,"Pitt County, NC","05000US37147","pitt-county-nc"
4,"Asian",2020,"2020",29018,24286,"Polk County, NC","05000US37149","polk-county-nc"
4,"Asian",2020,"2020",45227,15863.999999999998,"Randolph County, NC","05000US37151","randolph-county-nc"
4,"Asian",2020,"2020",54940,26679,"Robeson County, NC","05000US37155","robeson-county-nc"
4,"Asian",2020,"2020",31505,22886,"Rowan County, NC","05000US37159","rowan-county-nc"
4,"Asian",2020,"2020",63250,36803,"Rutherford County, NC","05000US37161","rutherford-county-nc"
4,"Asian",2020,"2020",93421,8759,"Stanly County, NC","05000US37167","stanly-county-nc"
4,"Asian",2020,"2020",55769,10206,"Surry County, NC","05000US37171","surry-county-nc"
4,"Asian",2020,"2020",161578,24713,"Union County, NC","05000US37179","union-county-nc"
4,"Asian",2020,"2020",72708,2786,"Vance County, NC","05000US37181","vance-county-nc"
4,"Asian",2020,"2020",124191,4125,"Wake County, NC","05000US37183","wake-county-nc"
4,"Asian",2020,"2020",38750,22439,"Warren County, NC","05000US37185","warren-county-nc"
4,"Asian",2020,"2020",65125,21134,"Wayne County, NC","05000US37191","wayne-county-nc"
4,"Asian",2020,"2020",82792,56377.99999999999,"Wilson County, NC","05000US37195","wilson-county-nc"
5,"Pacific Islander",2020,"2020",96250,58791,"Alamance County, NC","05000US37001","alamance-county-nc"
5,"Pacific Islander",2020,"2020",2499,,"Burke County, NC","05000US37023","burke-county-nc"
5,"Pacific Islander",2020,"2020",71276,47728,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
5,"Pacific Islander",2020,"2020",51378,7316.000000000001,"Craven County, NC","05000US37049","craven-county-nc"
5,"Pacific Islander",2020,"2020",55625,10810,"Cumberland County, NC","05000US37051","cumberland-county-nc"
5,"Pacific Islander",2020,"2020",51033,34205,"Durham County, NC","05000US37063","durham-county-nc"
5,"Pacific Islander",2020,"2020",62550,25881,"Forsyth County, NC","05000US37067","forsyth-county-nc"
5,"Pacific Islander",2020,"2020",140750,12252,"Franklin County, NC","05000US37069","franklin-county-nc"
5,"Pacific Islander",2020,"2020",83375,1153,"Harnett County, NC","05000US37085","harnett-county-nc"
5,"Pacific Islander",2020,"2020",31691,6068,"Onslow County, NC","05000US37133","onslow-county-nc"
5,"Pacific Islander",2020,"2020",103699,9312,"Wake County, NC","05000US37183","wake-county-nc"
5,"Pacific Islander",2020,"2020",26573,1949,"Wilkes County, NC","05000US37193","wilkes-county-nc"
6,"Other",2020,"2020",46454,2155,"Alamance County, NC","05000US37001","alamance-county-nc"
6,"Other",2020,"2020",48194,48181,"Alexander County, NC","05000US37003","alexander-county-nc"
6,"Other",2020,"2020",45341,3980,"Anson County, NC","05000US37007","anson-county-nc"
6,"Other",2020,"2020",26184,2826,"Ashe County, NC","05000US37009","ashe-county-nc"
6,"Other",2020,"2020",34375,15338,"Avery County, NC","05000US37011","avery-county-nc"
6,"Other",2020,"2020",45625,7358,"Beaufort County, NC","05000US37013","beaufort-county-nc"
6,"Other",2020,"2020",36753,14518.999999999998,"Bladen County, NC","05000US37017","bladen-county-nc"
6,"Other",2020,"2020",42697,16667,"Brunswick County, NC","05000US37019","brunswick-county-nc"
6,"Other",2020,"2020",36290,5948,"Buncombe County, NC","05000US37021","buncombe-county-nc"
6,"Other",2020,"2020",22394,5177,"Burke County, NC","05000US37023","burke-county-nc"
6,"Other",2020,"2020",48793,5969,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
6,"Other",2020,"2020",36836,12308,"Caldwell County, NC","05000US37027","caldwell-county-nc"
6,"Other",2020,"2020",53875,47215,"Carteret County, NC","05000US37031","carteret-county-nc"
6,"Other",2020,"2020",116667,105469,"Caswell County, NC","05000US37033","caswell-county-nc"
6,"Other",2020,"2020",39191,8928,"Catawba County, NC","05000US37035","catawba-county-nc"
6,"Other",2020,"2020",43909,7151.999999999999,"Chatham County, NC","05000US37037","chatham-county-nc"
6,"Other",2020,"2020",37061,22804,"Cleveland County, NC","05000US37045","cleveland-county-nc"
6,"Other",2020,"2020",46580,20436,"Columbus County, NC","05000US37047","columbus-county-nc"
6,"Other",2020,"2020",35361,8805,"Craven County, NC","05000US37049","craven-county-nc"
6,"Other",2020,"2020",40497,8011.999999999999,"Cumberland County, NC","05000US37051","cumberland-county-nc"
6,"Other",2020,"2020",74038,40169,"Currituck County, NC","05000US37053","currituck-county-nc"
6,"Other",2020,"2020",58200,35201,"Dare County, NC","05000US37055","dare-county-nc"
6,"Other",2020,"2020",36339,19289,"Davidson County, NC","05000US37057","davidson-county-nc"
6,"Other",2020,"2020",61383,15288,"Duplin County, NC","05000US37061","duplin-county-nc"
6,"Other",2020,"2020",50094,4235,"Durham County, NC","05000US37063","durham-county-nc"
6,"Other",2020,"2020",25081,8192,"Edgecombe County, NC","05000US37065","edgecombe-county-nc"
6,"Other",2020,"2020",46204,15962,"Forsyth County, NC","05000US37067","forsyth-county-nc"
6,"Other",2020,"2020",32443,31508.999999999996,"Franklin County, NC","05000US37069","franklin-county-nc"
6,"Other",2020,"2020",40301,6815.000000000001,"Gaston County, NC","05000US37071","gaston-county-nc"
6,"Other",2020,"2020",38768,2038,"Granville County, NC","05000US37077","granville-county-nc"
6,"Other",2020,"2020",45288,9905,"Greene County, NC","05000US37079","greene-county-nc"
6,"Other",2020,"2020",44703,6368,"Guilford County, NC","05000US37081","guilford-county-nc"
6,"Other",2020,"2020",50320,13795.999999999998,"Halifax County, NC","05000US37083","halifax-county-nc"
6,"Other",2020,"2020",39902,9577,"Harnett County, NC","05000US37085","harnett-county-nc"
6,"Other",2020,"2020",19669,11016,"Haywood County, NC","05000US37087","haywood-county-nc"
6,"Other",2020,"2020",45450,40839,"Hertford County, NC","05000US37091","hertford-county-nc"
6,"Other",2020,"2020",38186,9160,"Hoke County, NC","05000US37093","hoke-county-nc"
6,"Other",2020,"2020",54278,10612,"Iredell County, NC","05000US37097","iredell-county-nc"
6,"Other",2020,"2020",43068,29140,"Jackson County, NC","05000US37099","jackson-county-nc"
6,"Other",2020,"2020",35298,12985,"Johnston County, NC","05000US37101","johnston-county-nc"
6,"Other",2020,"2020",29375,16518,"Jones County, NC","05000US37103","jones-county-nc"
6,"Other",2020,"2020",40500,14857.999999999998,"Lee County, NC","05000US37105","lee-county-nc"
6,"Other",2020,"2020",60929,24184,"Lenoir County, NC","05000US37107","lenoir-county-nc"
6,"Other",2020,"2020",60536,33619,"Lincoln County, NC","05000US37109","lincoln-county-nc"
6,"Other",2020,"2020",75347,56439.99999999999,"McDowell County, NC","05000US37111","mcdowell-county-nc"
6,"Other",2020,"2020",33583,5466,"Macon County, NC","05000US37113","macon-county-nc"
6,"Other",2020,"2020",11750,2335,"Madison County, NC","05000US37115","madison-county-nc"
6,"Other",2020,"2020",43734,2969,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
6,"Other",2020,"2020",60938,43802,"Moore County, NC","05000US37125","moore-county-nc"
6,"Other",2020,"2020",39144,9475,"Nash County, NC","05000US37127","nash-county-nc"
6,"Other",2020,"2020",30905,18881,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
6,"Other",2020,"2020",60563,45968,"Northampton County, NC","05000US37131","northampton-county-nc"
6,"Other",2020,"2020",55729,5035,"Onslow County, NC","05000US37133","onslow-county-nc"
6,"Other",2020,"2020",55972,30724,"Orange County, NC","05000US37135","orange-county-nc"
6,"Other",2020,"2020",23667,4803,"Pamlico County, NC","05000US37137","pamlico-county-nc"
6,"Other",2020,"2020",22097,19168,"Pender County, NC","05000US37141","pender-county-nc"
6,"Other",2020,"2020",37006,7363,"Pitt County, NC","05000US37147","pitt-county-nc"
6,"Other",2020,"2020",27159,13400,"Polk County, NC","05000US37149","polk-county-nc"
6,"Other",2020,"2020",44276,5504,"Randolph County, NC","05000US37151","randolph-county-nc"
6,"Other",2020,"2020",33426,4217,"Robeson County, NC","05000US37155","robeson-county-nc"
6,"Other",2020,"2020",34193,22268,"Rockingham County, NC","05000US37157","rockingham-county-nc"
6,"Other",2020,"2020",34704,8166.000000000001,"Rowan County, NC","05000US37159","rowan-county-nc"
6,"Other",2020,"2020",75503,51036,"Rutherford County, NC","05000US37161","rutherford-county-nc"
6,"Other",2020,"2020",54548,8187,"Sampson County, NC","05000US37163","sampson-county-nc"
6,"Other",2020,"2020",47147,26867,"Scotland County, NC","05000US37165","scotland-county-nc"
6,"Other",2020,"2020",35232,6500,"Stokes County, NC","05000US37169","stokes-county-nc"
6,"Other",2020,"2020",44914,14488.999999999998,"Surry County, NC","05000US37171","surry-county-nc"
6,"Other",2020,"2020",53173,1720.0000000000002,"Tyrrell County, NC","05000US37177","tyrrell-county-nc"
6,"Other",2020,"2020",52271,17979,"Union County, NC","05000US37179","union-county-nc"
6,"Other",2020,"2020",34609,8385,"Vance County, NC","05000US37181","vance-county-nc"
6,"Other",2020,"2020",46112,4498,"Wake County, NC","05000US37183","wake-county-nc"
6,"Other",2020,"2020",45455,21006,"Watauga County, NC","05000US37189","watauga-county-nc"
6,"Other",2020,"2020",43456,3588,"Wayne County, NC","05000US37191","wayne-county-nc"
6,"Other",2020,"2020",46853,2116,"Wilkes County, NC","05000US37193","wilkes-county-nc"
6,"Other",2020,"2020",23859,7573.000000000001,"Wilson County, NC","05000US37195","wilson-county-nc"
